State,District,Crop_Year,Season,Crop,Area,Production,Min_Price,Max_Price,Modal_Price,Zn ,Fe,'Cu \%','Mn \%','B \%','S \%',JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
BIHAR,BANKA,2007,'Summer     ',MAIZE,4666,17871,2601.302045,2851.204866,2791.111097,0.09,0.12,0.12,0.09,0.15,0.03,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
BIHAR,BANKA,2007,'Rabi       ',WHEAT,31950,78351,2601.302045,2851.204866,2791.111097,0.09,0.12,0.12,0.09,0.15,0.03,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
BIHAR,BANKA,2007,'Rabi       ',MAIZE,1697,18126,2601.302045,2851.204866,2791.111097,0.09,0.12,0.12,0.09,0.15,0.03,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
BIHAR,BANKA,2007,'Rabi       ',BARLEY,1469,1206,2601.302045,2851.204866,2791.111097,0.09,0.12,0.12,0.09,0.15,0.03,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
BIHAR,BANKA,2007,'Kharif     ',GROUNDNUT,63,45,2601.302045,2851.204866,2791.111097,0.09,0.12,0.12,0.09,0.15,0.03,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
BIHAR,BANKA,2007,'Autumn     ',MAIZE,9978,13789,2601.302045,2851.204866,2791.111097,0.09,0.12,0.12,0.09,0.15,0.03,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
BIHAR,BANKA,2007,'Whole Year ',ONION,36,324,3000,3500,3200,0.09,0.12,0.12,0.09,0.15,0.03,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
GUJARAT,RAJKOT,2000,'Kharif     ',MAIZE,300,200,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0.1,0,0,36.1,62.9,301.1,133,13.5,0.2,0,3.6,550.6,0.1,36.1,510.6,3.9
GUJARAT,RAJKOT,2000,'Kharif     ',MAIZE,300,200,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,2.9,5.4,224.7,46.2,4.5,2.2,0,0.1,286.1,0,2.9,280.9,2.3
GUJARAT,RAJKOT,2006,'Rabi       ',WHEAT,84200,305600,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.8,0,0.2,123.5,576,624.8,140.6,9.2,2.9,0,1478,0,1.1,1464.9,12.1
GUJARAT,RAJKOT,2006,'Rabi       ',WHEAT,84200,305600,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,1.9,0,0,66.2,373.4,189.8,68.2,1.4,0.3,0.6,701.8,0,1.9,697.7,2.3
GUJARAT,RAJKOT,2006,'Kharif     ',MAIZE,800,200,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.8,0,0.2,123.5,576,624.8,140.6,9.2,2.9,0,1478,0,1.1,1464.9,12.1
GUJARAT,RAJKOT,2006,'Kharif     ',MAIZE,800,200,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,1.9,0,0,66.2,373.4,189.8,68.2,1.4,0.3,0.6,701.8,0,1.9,697.7,2.3
GUJARAT,RAJKOT,2006,'Kharif     ',GROUNDNUT,402200,195000,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.8,0,0.2,123.5,576,624.8,140.6,9.2,2.9,0,1478,0,1.1,1464.9,12.1
GUJARAT,RAJKOT,2006,'Kharif     ',GROUNDNUT,402200,195000,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,1.9,0,0,66.2,373.4,189.8,68.2,1.4,0.3,0.6,701.8,0,1.9,697.7,2.3
GUJARAT,RAJKOT,2005,'Whole Year ',ONION,8200,252700,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0.3,367.3,378.7,229.4,339.2,1.4,0,0,1316.4,0,0.3,1314.7,1.4
GUJARAT,RAJKOT,2005,'Whole Year ',ONION,8200,252700,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0.2,0.2,201.2,126.7,68.4,233.1,1.7,0,0,631.6,0,0.4,629.4,1.7
GUJARAT,RAJKOT,2005,'Summer     ',GROUNDNUT,800,1400,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0.3,367.3,378.7,229.4,339.2,1.4,0,0,1316.4,0,0.3,1314.7,1.4
GUJARAT,RAJKOT,2005,'Summer     ',GROUNDNUT,800,1400,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0.2,0.2,201.2,126.7,68.4,233.1,1.7,0,0,631.6,0,0.4,629.4,1.7
GUJARAT,RAJKOT,2005,'Rabi       ',WHEAT,73700,268700,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0.3,367.3,378.7,229.4,339.2,1.4,0,0,1316.4,0,0.3,1314.7,1.4
GUJARAT,RAJKOT,2005,'Rabi       ',WHEAT,73700,268700,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0.2,0.2,201.2,126.7,68.4,233.1,1.7,0,0,631.6,0,0.4,629.4,1.7
GUJARAT,RAJKOT,2005,'Kharif     ',MAIZE,400,700,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0.3,367.3,378.7,229.4,339.2,1.4,0,0,1316.4,0,0.3,1314.7,1.4
GUJARAT,RAJKOT,2005,'Kharif     ',MAIZE,400,700,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0.2,0.2,201.2,126.7,68.4,233.1,1.7,0,0,631.6,0,0.4,629.4,1.7
GUJARAT,RAJKOT,2005,'Kharif     ',GROUNDNUT,381200,811100,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0.3,367.3,378.7,229.4,339.2,1.4,0,0,1316.4,0,0.3,1314.7,1.4
GUJARAT,RAJKOT,2005,'Kharif     ',GROUNDNUT,381200,811100,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0.2,0.2,201.2,126.7,68.4,233.1,1.7,0,0,631.6,0,0.4,629.4,1.7
GUJARAT,RAJKOT,2004,'Whole Year ',ONION,5300,157900,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,4.4,135.5,238.2,553.7,51.8,22.2,0,0,1005.8,0,4.4,979.1,22.3
GUJARAT,RAJKOT,2004,'Whole Year ',ONION,5300,157900,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,13.6,95,90,227.7,36.1,19.7,0,0,482.2,0.2,13.6,448.6,19.8
GUJARAT,RAJKOT,2004,'Summer     ',GROUNDNUT,400,800,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,4.4,135.5,238.2,553.7,51.8,22.2,0,0,1005.8,0,4.4,979.1,22.3
GUJARAT,RAJKOT,2004,'Summer     ',GROUNDNUT,400,800,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,13.6,95,90,227.7,36.1,19.7,0,0,482.2,0.2,13.6,448.6,19.8
GUJARAT,RAJKOT,2004,'Rabi       ',WHEAT,36200,128400,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,4.4,135.5,238.2,553.7,51.8,22.2,0,0,1005.8,0,4.4,979.1,22.3
GUJARAT,RAJKOT,2004,'Rabi       ',WHEAT,36200,128400,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,13.6,95,90,227.7,36.1,19.7,0,0,482.2,0.2,13.6,448.6,19.8
GUJARAT,RAJKOT,2004,'Kharif     ',MAIZE,100,100,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,4.4,135.5,238.2,553.7,51.8,22.2,0,0,1005.8,0,4.4,979.1,22.3
GUJARAT,RAJKOT,2004,'Kharif     ',MAIZE,100,100,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,13.6,95,90,227.7,36.1,19.7,0,0,482.2,0.2,13.6,448.6,19.8
GUJARAT,RAJKOT,2004,'Kharif     ',GROUNDNUT,419800,329900,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,4.4,135.5,238.2,553.7,51.8,22.2,0,0,1005.8,0,4.4,979.1,22.3
GUJARAT,RAJKOT,2004,'Kharif     ',GROUNDNUT,419800,329900,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,13.6,95,90,227.7,36.1,19.7,0,0,482.2,0.2,13.6,448.6,19.8
GUJARAT,RAJKOT,2003,'Whole Year ',ONION,3700,119300,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,6.1,0.1,0,0,209.3,518.7,314.6,109.5,1.9,0,0,1160.3,6.1,0.1,1152.2,1.9
GUJARAT,RAJKOT,2003,'Whole Year ',ONION,3700,119300,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0.4,0,0,0,68.2,402.2,190.7,21.7,3,0,0,686.2,0.4,0,682.7,3
GUJARAT,RAJKOT,2003,'Summer     ',GROUNDNUT,1500,2400,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,6.1,0.1,0,0,209.3,518.7,314.6,109.5,1.9,0,0,1160.3,6.1,0.1,1152.2,1.9
GUJARAT,RAJKOT,2003,'Summer     ',GROUNDNUT,1500,2400,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0.4,0,0,0,68.2,402.2,190.7,21.7,3,0,0,686.2,0.4,0,682.7,3
GUJARAT,RAJKOT,2003,'Rabi       ',WHEAT,61900,249400,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,6.1,0.1,0,0,209.3,518.7,314.6,109.5,1.9,0,0,1160.3,6.1,0.1,1152.2,1.9
GUJARAT,RAJKOT,2003,'Rabi       ',WHEAT,61900,249400,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0.4,0,0,0,68.2,402.2,190.7,21.7,3,0,0,686.2,0.4,0,682.7,3
GUJARAT,RAJKOT,2003,'Kharif     ',MAIZE,1800,3100,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,6.1,0.1,0,0,209.3,518.7,314.6,109.5,1.9,0,0,1160.3,6.1,0.1,1152.2,1.9
GUJARAT,RAJKOT,2003,'Kharif     ',MAIZE,1800,3100,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0.4,0,0,0,68.2,402.2,190.7,21.7,3,0,0,686.2,0.4,0,682.7,3
GUJARAT,RAJKOT,2003,'Kharif     ',GROUNDNUT,369200,855900,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,6.1,0.1,0,0,209.3,518.7,314.6,109.5,1.9,0,0,1160.3,6.1,0.1,1152.2,1.9
GUJARAT,RAJKOT,2003,'Kharif     ',GROUNDNUT,369200,855900,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0.4,0,0,0,68.2,402.2,190.7,21.7,3,0,0,686.2,0.4,0,682.7,3
GUJARAT,RAJKOT,2002,'Whole Year ',ONION,700,19500,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,4.1,0,0.1,0,0,234.2,45.8,238.5,113.7,0.6,0.1,0.1,637.2,4.1,0.1,632.2,0.8
GUJARAT,RAJKOT,2002,'Whole Year ',ONION,700,19500,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,166.4,8,117.5,15.1,0.2,0.2,0.6,308.1,0,0,307,1
GUJARAT,RAJKOT,2002,'Summer     ',GROUNDNUT,100,100,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,4.1,0,0.1,0,0,234.2,45.8,238.5,113.7,0.6,0.1,0.1,637.2,4.1,0.1,632.2,0.8
GUJARAT,RAJKOT,2002,'Summer     ',GROUNDNUT,100,100,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,166.4,8,117.5,15.1,0.2,0.2,0.6,308.1,0,0,307,1
GUJARAT,RAJKOT,2002,'Rabi       ',WHEAT,12800,34400,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,4.1,0,0.1,0,0,234.2,45.8,238.5,113.7,0.6,0.1,0.1,637.2,4.1,0.1,632.2,0.8
GUJARAT,RAJKOT,2002,'Rabi       ',WHEAT,12800,34400,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,166.4,8,117.5,15.1,0.2,0.2,0.6,308.1,0,0,307,1
GUJARAT,RAJKOT,2002,'Kharif     ',MAIZE,1100,1800,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,4.1,0,0.1,0,0,234.2,45.8,238.5,113.7,0.6,0.1,0.1,637.2,4.1,0.1,632.2,0.8
GUJARAT,RAJKOT,2002,'Kharif     ',MAIZE,1100,1800,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,166.4,8,117.5,15.1,0.2,0.2,0.6,308.1,0,0,307,1
GUJARAT,RAJKOT,2002,'Kharif     ',GROUNDNUT,430700,53900,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,4.1,0,0.1,0,0,234.2,45.8,238.5,113.7,0.6,0.1,0.1,637.2,4.1,0.1,632.2,0.8
GUJARAT,RAJKOT,2002,'Kharif     ',GROUNDNUT,430700,53900,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,166.4,8,117.5,15.1,0.2,0.2,0.6,308.1,0,0,307,1
GUJARAT,RAJKOT,2006,'Summer     ',GROUNDNUT,2100,3600,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.8,0,0.2,123.5,576,624.8,140.6,9.2,2.9,0,1478,0,1.1,1464.9,12.1
GUJARAT,RAJKOT,2006,'Summer     ',GROUNDNUT,2100,3600,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,1.9,0,0,66.2,373.4,189.8,68.2,1.4,0.3,0.6,701.8,0,1.9,697.7,2.3
GUJARAT,RAJKOT,2001,'Whole Year ',ONION,1100,38200,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,6.1,0,0,0.2,2.1,216.9,320,256.8,17.8,28.9,0.2,0,849,6.1,2.3,811.5,29
GUJARAT,RAJKOT,2001,'Whole Year ',ONION,1100,38200,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0.2,0.9,172.9,191.1,116.9,20.6,7.6,0,0,510.2,0,1,501.5,7.6
GUJARAT,RAJKOT,2006,'Whole Year ',ONION,6300,186600,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.8,0,0.2,123.5,576,624.8,140.6,9.2,2.9,0,1478,0,1.1,1464.9,12.1
GUJARAT,RAJKOT,2006,'Whole Year ',ONION,6300,186600,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,1.9,0,0,66.2,373.4,189.8,68.2,1.4,0.3,0.6,701.8,0,1.9,697.7,2.3
GUJARAT,RAJKOT,2007,'Kharif     ',MAIZE,700,1000,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0.4,0,0,0.3,94,567.8,345.6,169.4,0,1.4,0,1178.9,0.5,0.3,1176.7,1.4
GUJARAT,RAJKOT,2007,'Kharif     ',MAIZE,700,1000,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,1.9,0.1,0,0.2,114.1,209.2,405.4,157,1.7,1.2,0,890.7,1.9,0.3,885.7,2.8
GUJARAT,RAJKOT,2011,'Summer     ',ONION,1400,38900,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0.2,0,0,0,16.3,259.2,451.7,162.5,0.4,0,0,890.5,0.2,0,889.8,0.4
GUJARAT,RAJKOT,2011,'Summer     ',ONION,1400,38900,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,1.4,0,0,0,26,212.7,290.9,210.1,1.2,0.1,0,742.5,1.4,0,739.8,1.3
GUJARAT,RAJKOT,2011,'Summer     ',GROUNDNUT,15000,29700,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0.2,0,0,0,16.3,259.2,451.7,162.5,0.4,0,0,890.5,0.2,0,889.8,0.4
GUJARAT,RAJKOT,2011,'Summer     ',GROUNDNUT,15000,29700,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,1.4,0,0,0,26,212.7,290.9,210.1,1.2,0.1,0,742.5,1.4,0,739.8,1.3
GUJARAT,RAJKOT,2011,'Rabi       ',WHEAT,113800,451500,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0.2,0,0,0,16.3,259.2,451.7,162.5,0.4,0,0,890.5,0.2,0,889.8,0.4
GUJARAT,RAJKOT,2011,'Rabi       ',WHEAT,113800,451500,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,1.4,0,0,0,26,212.7,290.9,210.1,1.2,0.1,0,742.5,1.4,0,739.8,1.3
GUJARAT,RAJKOT,2011,'Rabi       ',ONION,11400,340500,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0.2,0,0,0,16.3,259.2,451.7,162.5,0.4,0,0,890.5,0.2,0,889.8,0.4
GUJARAT,RAJKOT,2011,'Rabi       ',ONION,11400,340500,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,1.4,0,0,0,26,212.7,290.9,210.1,1.2,0.1,0,742.5,1.4,0,739.8,1.3
GUJARAT,RAJKOT,2011,'Kharif     ',GROUNDNUT,272600,366800,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0.2,0,0,0,16.3,259.2,451.7,162.5,0.4,0,0,890.5,0.2,0,889.8,0.4
GUJARAT,RAJKOT,2011,'Kharif     ',GROUNDNUT,272600,366800,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,1.4,0,0,0,26,212.7,290.9,210.1,1.2,0.1,0,742.5,1.4,0,739.8,1.3
GUJARAT,RAJKOT,2010,'Whole Year ',ONION,8600,249800,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,0,59.3,328.2,431,216.6,12.2,41,0.2,1088.7,0.2,0,1035,53.4
GUJARAT,RAJKOT,2010,'Whole Year ',ONION,8600,249800,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0,0,0,0.1,71.1,393.8,391.3,187.6,11.6,64.3,0,1119.9,0.1,0.1,1043.7,75.9
GUJARAT,RAJKOT,2010,'Summer     ',GROUNDNUT,15000,26700,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,0,59.3,328.2,431,216.6,12.2,41,0.2,1088.7,0.2,0,1035,53.4
GUJARAT,RAJKOT,2010,'Summer     ',GROUNDNUT,15000,26700,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0,0,0,0.1,71.1,393.8,391.3,187.6,11.6,64.3,0,1119.9,0.1,0.1,1043.7,75.9
GUJARAT,RAJKOT,2010,'Rabi       ',WHEAT,170200,678300,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,0,59.3,328.2,431,216.6,12.2,41,0.2,1088.7,0.2,0,1035,53.4
GUJARAT,RAJKOT,2010,'Rabi       ',WHEAT,170200,678300,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0,0,0,0.1,71.1,393.8,391.3,187.6,11.6,64.3,0,1119.9,0.1,0.1,1043.7,75.9
GUJARAT,RAJKOT,2010,'Kharif     ',MAIZE,6000,9700,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,0,59.3,328.2,431,216.6,12.2,41,0.2,1088.7,0.2,0,1035,53.4
GUJARAT,RAJKOT,2010,'Kharif     ',MAIZE,6000,9700,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0,0,0,0.1,71.1,393.8,391.3,187.6,11.6,64.3,0,1119.9,0.1,0.1,1043.7,75.9
GUJARAT,RAJKOT,2010,'Kharif     ',GROUNDNUT,306200,624300,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.2,0,0,0,0,59.3,328.2,431,216.6,12.2,41,0.2,1088.7,0.2,0,1035,53.4
GUJARAT,RAJKOT,2010,'Kharif     ',GROUNDNUT,306200,624300,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0,0,0,0.1,71.1,393.8,391.3,187.6,11.6,64.3,0,1119.9,0.1,0.1,1043.7,75.9
GUJARAT,RAJKOT,2009,'Summer     ',GROUNDNUT,900,1700,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.3,0,0,17,390.3,143.5,54.9,27.4,8.1,0,641.6,0,0.3,605.7,35.5
GUJARAT,RAJKOT,2009,'Summer     ',GROUNDNUT,900,1700,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,68.1,409.1,106,8.8,3.3,1.5,0,596.9,0,0.1,592,4.9
GUJARAT,RAJKOT,2009,'Rabi       ',WHEAT,40600,154200,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.3,0,0,17,390.3,143.5,54.9,27.4,8.1,0,641.6,0,0.3,605.7,35.5
GUJARAT,RAJKOT,2009,'Rabi       ',WHEAT,40600,154200,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,68.1,409.1,106,8.8,3.3,1.5,0,596.9,0,0.1,592,4.9
GUJARAT,RAJKOT,2009,'Rabi       ',ONION,3100,95700,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.3,0,0,17,390.3,143.5,54.9,27.4,8.1,0,641.6,0,0.3,605.7,35.5
GUJARAT,RAJKOT,2009,'Rabi       ',ONION,3100,95700,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,68.1,409.1,106,8.8,3.3,1.5,0,596.9,0,0.1,592,4.9
GUJARAT,RAJKOT,2009,'Kharif     ',MAIZE,900,900,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.3,0,0,17,390.3,143.5,54.9,27.4,8.1,0,641.6,0,0.3,605.7,35.5
GUJARAT,RAJKOT,2009,'Kharif     ',MAIZE,900,900,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,68.1,409.1,106,8.8,3.3,1.5,0,596.9,0,0.1,592,4.9
GUJARAT,RAJKOT,2009,'Kharif     ',GROUNDNUT,366500,98600,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0.3,0,0,17,390.3,143.5,54.9,27.4,8.1,0,641.6,0,0.3,605.7,35.5
GUJARAT,RAJKOT,2009,'Kharif     ',GROUNDNUT,366500,98600,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,0,0,68.1,409.1,106,8.8,3.3,1.5,0,596.9,0,0.1,592,4.9
GUJARAT,RAJKOT,2008,'Summer     ',GROUNDNUT,4200,7800,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,3.1,0.1,58.2,261.9,369.5,204.3,11.6,0.1,2.3,911.1,0,3.3,893.9,14
GUJARAT,RAJKOT,2008,'Summer     ',GROUNDNUT,4200,7800,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0.1,0.1,0.5,0,96,150.3,115.1,231.6,5.8,0.6,7.7,607.9,0.2,0.6,593,14.1
GUJARAT,RAJKOT,2008,'Rabi       ',WHEAT,97000,317800,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,3.1,0.1,58.2,261.9,369.5,204.3,11.6,0.1,2.3,911.1,0,3.3,893.9,14
GUJARAT,RAJKOT,2008,'Rabi       ',WHEAT,97000,317800,2455,2650,2590,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0.1,0.1,0.5,0,96,150.3,115.1,231.6,5.8,0.6,7.7,607.9,0.2,0.6,593,14.1
GUJARAT,RAJKOT,2008,'Rabi       ',ONION,5800,161200,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,3.1,0.1,58.2,261.9,369.5,204.3,11.6,0.1,2.3,911.1,0,3.3,893.9,14
GUJARAT,RAJKOT,2008,'Rabi       ',ONION,5800,161200,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0.1,0.1,0.5,0,96,150.3,115.1,231.6,5.8,0.6,7.7,607.9,0.2,0.6,593,14.1
GUJARAT,RAJKOT,2008,'Kharif     ',MAIZE,800,1100,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,3.1,0.1,58.2,261.9,369.5,204.3,11.6,0.1,2.3,911.1,0,3.3,893.9,14
GUJARAT,RAJKOT,2008,'Kharif     ',MAIZE,800,1100,1858.333333,2178.333333,2008.333333,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0.1,0.1,0.5,0,96,150.3,115.1,231.6,5.8,0.6,7.7,607.9,0.2,0.6,593,14.1
GUJARAT,RAJKOT,2008,'Kharif     ',GROUNDNUT,382600,368100,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,0,0,3.1,0.1,58.2,261.9,369.5,204.3,11.6,0.1,2.3,911.1,0,3.3,893.9,14
GUJARAT,RAJKOT,2008,'Kharif     ',GROUNDNUT,382600,368100,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0.1,0.1,0.5,0,96,150.3,115.1,231.6,5.8,0.6,7.7,607.9,0.2,0.6,593,14.1
GUJARAT,RAJKOT,2007,'Whole Year ',ONION,6900,223400,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0.4,0,0,0.3,94,567.8,345.6,169.4,0,1.4,0,1178.9,0.5,0.3,1176.7,1.4
GUJARAT,RAJKOT,2007,'Whole Year ',ONION,6900,223400,900,1750,1325,52.45,64.98,94.49,98.94,10.34,67.24,0,1.9,0.1,0,0.2,114.1,209.2,405.4,157,1.7,1.2,0,890.7,1.9,0.3,885.7,2.8
GUJARAT,RAJKOT,2007,'Summer     ',GROUNDNUT,5100,8800,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0.1,0.4,0,0,0.3,94,567.8,345.6,169.4,0,1.4,0,1178.9,0.5,0.3,1176.7,1.4
GUJARAT,RAJKOT,2007,'Summer     ',GROUNDNUT,5100,8800,3500,3850,3675,52.45,64.98,94.49,98.94,10.34,67.24,0,1.9,0.1,0,0.2,114.1,209.2,405.4,157,1.7,1.2,0,890.7,1.9,0.3,885.7,2.8
